Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
20/11/2010;18:21:00;8.394;0.000;227.830;37.200;17.000;68.000;16.000
20/11/2010;18:22:00;9.724;0.062;226.470;43.000;43.000;67.000;16.000
20/11/2010;18:23:00;9.656;0.068;225.430;42.800;44.000;67.000;16.000
20/11/2010;18:24:00;9.630;0.058;225.320;42.800;43.000;66.000;15.000
20/11/2010;18:25:00;9.648;0.066;225.410;42.800;44.000;67.000;16.000
20/11/2010;18:26:00;9.694;0.066;226.050;42.800;43.000;67.000;16.000
20/11/2010;18:27:00;8.600;0.090;226.940;38.200;44.000;51.000;16.000
20/11/2010;18:28:00;6.882;0.186;229.770;30.400;30.000;35.000;16.000
20/11/2010;18:29:00;6.180;0.306;229.920;27.200;13.000;35.000;16.000
20/11/2010;18:30:00;6.620;0.314;229.000;29.200;18.000;34.000;16.000
20/11/2010;18:31:00;6.830;0.394;229.390;30.200;24.000;34.000;16.000
20/11/2010;18:32:00;6.710;0.376;229.280;29.600;25.000;35.000;17.000
20/11/2010;18:33:00;6.262;0.382;229.720;27.600;13.000;35.000;16.000
20/11/2010;18:34:00;6.266;0.360;229.820;27.600;14.000;35.000;16.000
20/11/2010;18:35:00;6.784;0.364;228.380;30.000;21.000;35.000;16.000
20/11/2010;18:36:00;6.574;0.382;229.870;29.000;19.000;35.000;16.000
20/11/2010;18:37:00;6.310;0.412;229.890;27.800;15.000;35.000;16.000
20/11/2010;18:38:00;6.302;0.376;229.650;27.800;15.000;34.000;17.000
20/11/2010;18:39:00;6.362;0.372;229.830;28.000;16.000;35.000;16.000
20/11/2010;18:40:00;6.416;0.350;229.720;28.200;16.000;35.000;16.000
20/11/2010;18:41:00;6.282;0.360;229.210;27.800;14.000;35.000;16.000
20/11/2010;18:42:00;6.238;0.344;229.370;27.600;14.000;35.000;16.000
20/11/2010;18:43:00;6.324;0.376;229.930;27.800;14.000;35.000;17.000
20/11/2010;18:44:00;6.374;0.392;228.520;28.200;15.000;36.000;16.000
20/11/2010;18:45:00;6.564;0.430;228.430;29.000;13.000;40.000;16.000
20/11/2010;18:46:00;6.438;0.308;229.260;28.400;13.000;39.000;16.000
20/11/2010;18:47:00;6.000;0.246;229.500;26.400;9.000;40.000;16.000
20/11/2010;18:48:00;5.800;0.222;230.240;25.400;8.000;40.000;16.000
20/11/2010;18:49:00;6.210;0.174;228.820;27.400;21.000;34.000;17.000
20/11/2010;18:50:00;5.998;0.144;230.280;26.800;22.000;30.000;16.000
20/11/2010;18:51:00;5.292;0.166;231.070;23.200;21.000;18.000;16.000
20/11/2010;18:52:00;6.364;0.126;229.380;28.200;17.000;34.000;16.000
20/11/2010;18:53:00;5.226;0.162;230.280;23.200;18.000;20.000;17.000
20/11/2010;18:54:00;5.084;0.144;230.770;22.400;27.000;5.000;16.000
20/11/2010;18:55:00;4.894;0.222;230.370;21.600;29.000;5.000;16.000
20/11/2010;18:56:00;4.618;0.256;230.900;20.400;23.000;4.000;17.000
20/11/2010;18:57:00;4.468;0.282;231.250;19.800;20.000;5.000;16.000
20/11/2010;18:58:00;4.526;0.254;230.550;20.200;23.000;5.000;17.000
20/11/2010;18:59:00;4.478;0.274;229.740;20.000;23.000;5.000;16.000
20/11/2010;19:00:00;4.422;0.248;229.320;19.800;21.000;4.000;16.000
20/11/2010;19:01:00;4.366;0.270;229.290;19.600;23.000;5.000;16.000
20/11/2010;19:02:00;4.284;0.308;228.870;19.400;21.000;2.000;16.000
20/11/2010;19:03:00;5.330;0.328;228.260;23.600;34.000;1.000;16.000
20/11/2010;19:04:00;5.226;0.326;228.570;23.200;36.000;2.000;16.000
20/11/2010;19:05:00;5.428;0.350;229.090;23.800;38.000;1.000;16.000
20/11/2010;19:06:00;3.450;0.432;231.830;15.200;8.000;2.000;17.000
20/11/2010;19:07:00;3.510;0.442;232.690;15.400;3.000;2.000;17.000
20/11/2010;19:08:00;4.960;0.444;231.290;21.800;30.000;1.000;16.000
20/11/2010;19:09:00;3.716;0.474;233.610;16.600;13.000;2.000;17.000
20/11/2010;19:10:00;3.372;0.468;233.360;15.000;10.000;1.000;16.000
20/11/2010;19:11:00;3.180;0.444;233.140;14.200;10.000;2.000;17.000
20/11/2010;19:12:00;3.754;0.434;232.080;16.800;21.000;2.000;17.000
20/11/2010;19:13:00;3.544;0.440;232.750;16.000;19.000;1.000;16.000
20/11/2010;19:14:00;3.366;0.420;232.240;15.400;17.000;2.000;17.000
20/11/2010;19:15:00;3.898;0.430;231.310;17.600;26.000;1.000;16.000
20/11/2010;19:16:00;3.610;0.432;231.950;16.400;21.000;1.000;17.000
20/11/2010;19:17:00;3.200;0.446;233.010;14.600;14.000;2.000;16.000
20/11/2010;19:18:00;3.276;0.438;232.850;14.800;15.000;1.000;17.000
20/11/2010;19:19:00;3.686;0.438;232.380;16.800;21.000;2.000;17.000
20/11/2010;19:20:00;3.290;0.324;233.320;15.000;17.000;1.000;16.000
20/11/2010;19:21:00;3.090;0.224;234.140;14.000;14.000;2.000;17.000
20/11/2010;19:22:00;3.860;0.286;233.160;18.400;14.000;1.000;17.000
20/11/2010;19:23:00;5.368;0.394;230.870;23.600;26.000;2.000;16.000
20/11/2010;19:24:00;4.374;0.276;231.600;20.000;28.000;1.000;17.000
20/11/2010;19:25:00;2.754;0.228;233.400;12.400;8.000;1.000;17.000
20/11/2010;19:26:00;2.912;0.226;233.230;13.200;12.000;1.000;16.000
20/11/2010;19:27:00;3.368;0.230;234.120;15.200;18.000;2.000;17.000
20/11/2010;19:28:00;3.754;0.224;234.320;16.600;22.000;1.000;17.000
20/11/2010;19:29:00;3.142;0.230;234.560;14.200;18.000;2.000;17.000
20/11/2010;19:30:00;2.250;0.196;235.690;9.400;0.000;1.000;17.000
20/11/2010;19:31:00;2.260;0.198;235.680;9.600;1.000;1.000;17.000
20/11/2010;19:32:00;2.262;0.196;235.860;9.600;0.000;2.000;17.000
20/11/2010;19:33:00;2.288;0.202;236.390;9.600;0.000;1.000;17.000
20/11/2010;19:34:00;2.258;0.196;234.950;9.600;0.000;1.000;17.000
20/11/2010;19:35:00;2.250;0.196;234.980;9.600;1.000;2.000;17.000
20/11/2010;19:36:00;2.476;0.210;236.150;10.400;0.000;1.000;17.000
20/11/2010;19:37:00;2.598;0.320;235.570;11.000;0.000;1.000;17.000
20/11/2010;19:38:00;2.588;0.318;234.220;11.000;0.000;2.000;17.000
20/11/2010;19:39:00;2.584;0.318;234.890;11.000;0.000;1.000;17.000
20/11/2010;19:40:00;2.620;0.320;235.090;11.200;1.000;2.000;17.000
20/11/2010;19:41:00;2.692;0.370;235.660;11.400;0.000;1.000;17.000
20/11/2010;19:42:00;2.752;0.424;236.830;11.600;0.000;1.000;17.000
20/11/2010;19:43:00;2.728;0.420;236.640;11.600;0.000;1.000;17.000
20/11/2010;19:44:00;2.780;0.426;236.930;11.800;0.000;2.000;18.000
20/11/2010;19:45:00;2.718;0.416;236.200;11.600;1.000;1.000;17.000
20/11/2010;19:46:00;2.744;0.424;236.800;11.600;0.000;2.000;17.000
20/11/2010;19:47:00;2.736;0.424;237.470;11.600;0.000;1.000;17.000
20/11/2010;19:48:00;2.740;0.426;236.830;11.600;0.000;1.000;17.000
20/11/2010;19:49:00;2.698;0.416;235.620;11.600;1.000;1.000;17.000
20/11/2010;19:50:00;2.712;0.418;235.230;11.600;0.000;2.000;17.000
20/11/2010;19:51:00;2.852;0.412;235.220;12.200;0.000;1.000;17.000
20/11/2010;19:52:00;3.076;0.420;236.270;13.000;0.000;2.000;17.000
20/11/2010;19:53:00;3.046;0.414;235.880;13.000;0.000;1.000;18.000
20/11/2010;19:54:00;2.972;0.322;235.970;12.600;1.000;1.000;17.000
20/11/2010;19:55:00;2.798;0.172;235.710;11.800;0.000;1.000;17.000
20/11/2010;19:56:00;2.740;0.158;235.530;11.600;0.000;2.000;17.000
20/11/2010;19:57:00;2.796;0.142;237.100;11.800;0.000;1.000;17.000
20/11/2010;19:58:00;3.024;0.120;235.800;12.800;0.000;2.000;17.000
20/11/2010;19:59:00;3.054;0.118;236.440;13.000;0.000;1.000;17.000
20/11/2010;20:00:00;3.334;0.122;236.330;14.400;0.000;1.000;17.000
20/11/2010;20:01:00;3.046;0.000;236.750;13.000;0.000;2.000;17.000
20/11/2010;20:02:00;3.684;0.066;235.940;15.800;0.000;5.000;18.000
20/11/2010;20:03:00;3.358;0.058;235.800;14.400;0.000;4.000;17.000
20/11/2010;20:04:00;2.676;0.000;236.330;11.200;0.000;5.000;17.000
20/11/2010;20:05:00;2.616;0.056;237.150;11.000;0.000;4.000;17.000
20/11/2010;20:06:00;2.504;0.000;237.110;10.600;0.000;5.000;17.000
20/11/2010;20:07:00;2.526;0.054;237.640;10.600;0.000;4.000;18.000
20/11/2010;20:08:00;2.448;0.000;238.060;10.200;0.000;5.000;17.000
20/11/2010;20:09:00;2.410;0.000;239.080;10.000;0.000;3.000;18.000
20/11/2010;20:10:00;2.338;0.000;238.430;9.800;0.000;1.000;17.000
20/11/2010;20:11:00;2.438;0.088;238.520;10.200;0.000;2.000;17.000
20/11/2010;20:12:00;2.446;0.118;238.740;10.200;0.000;1.000;18.000
20/11/2010;20:13:00;2.368;0.120;237.970;9.800;0.000;2.000;17.000
20/11/2010;20:14:00;2.354;0.118;238.300;9.800;0.000;1.000;18.000
20/11/2010;20:15:00;2.410;0.120;238.000;10.000;0.000;1.000;17.000
20/11/2010;20:16:00;2.538;0.124;237.890;10.600;0.000;1.000;17.000
20/11/2010;20:17:00;2.438;0.122;239.040;10.200;0.000;2.000;18.000
20/11/2010;20:18:00;2.378;0.116;238.210;10.000;0.000;1.000;17.000
20/11/2010;20:19:00;2.314;0.150;237.230;9.800;0.000;1.000;18.000
20/11/2010;20:20:00;2.620;0.176;236.520;11.000;0.000;2.000;17.000
20/11/2010;20:21:00;2.660;0.178;236.040;11.200;0.000;1.000;17.000
20/11/2010;20:22:00;2.700;0.228;236.250;11.400;0.000;1.000;17.000
20/11/2010;20:23:00;2.860;0.278;236.610;12.000;0.000;2.000;17.000
20/11/2010;20:24:00;2.736;0.278;236.180;11.600;0.000;1.000;17.000
20/11/2010;20:25:00;2.736;0.278;235.190;11.600;0.000;1.000;17.000
20/11/2010;20:26:00;2.724;0.276;235.560;11.600;0.000;1.000;17.000
20/11/2010;20:27:00;2.826;0.272;236.000;12.000;0.000;2.000;17.000
20/11/2010;20:28:00;2.252;0.096;237.830;9.600;0.000;0.000;11.000
20/11/2010;20:29:00;1.612;0.050;237.890;6.800;0.000;1.000;0.000
20/11/2010;20:30:00;1.670;0.052;237.500;7.000;0.000;0.000;0.000
20/11/2010;20:31:00;1.564;0.048;238.150;6.600;0.000;0.000;0.000
20/11/2010;20:32:00;1.590;0.056;238.980;6.600;0.000;0.000;0.000
20/11/2010;20:33:00;1.600;0.000;239.280;6.600;0.000;0.000;0.000
20/11/2010;20:34:00;1.598;0.000;239.410;6.600;0.000;1.000;0.000
20/11/2010;20:35:00;1.552;0.048;239.500;6.400;0.000;0.000;0.000
20/11/2010;20:36:00;1.528;0.000;238.900;6.400;0.000;0.000;0.000
20/11/2010;20:37:00;1.606;0.048;239.400;6.600;0.000;0.000;0.000
20/11/2010;20:38:00;1.538;0.000;240.120;6.400;0.000;0.000;0.000
20/11/2010;20:39:00;1.538;0.000;240.420;6.400;0.000;0.000;0.000
20/11/2010;20:40:00;1.630;0.000;239.720;6.800;0.000;0.000;0.000
20/11/2010;20:41:00;1.534;0.048;239.140;6.400;0.000;0.000;0.000
20/11/2010;20:42:00;1.530;0.000;238.290;6.400;0.000;1.000;0.000
20/11/2010;20:43:00;1.596;0.048;239.100;6.600;0.000;0.000;0.000
20/11/2010;20:44:00;1.642;0.000;239.190;6.800;0.000;0.000;0.000
20/11/2010;20:45:00;1.602;0.000;238.880;6.600;0.000;0.000;0.000
20/11/2010;20:46:00;1.634;0.084;238.680;6.800;0.000;0.000;0.000
20/11/2010;20:47:00;1.612;0.080;238.590;6.800;0.000;0.000;0.000
20/11/2010;20:48:00;1.690;0.080;237.540;7.200;0.000;1.000;0.000
20/11/2010;20:49:00;1.672;0.078;237.730;7.000;0.000;0.000;0.000
20/11/2010;20:50:00;1.666;0.080;237.260;7.000;0.000;0.000;0.000
20/11/2010;20:51:00;1.590;0.076;237.380;6.600;0.000;0.000;0.000
20/11/2010;20:52:00;1.646;0.080;237.700;6.800;0.000;0.000;0.000
20/11/2010;20:53:00;1.654;0.074;236.890;7.000;0.000;0.000;0.000
20/11/2010;20:54:00;1.666;0.078;237.170;7.000;0.000;1.000;0.000
20/11/2010;20:55:00;1.642;0.118;238.200;6.800;0.000;0.000;0.000
20/11/2010;20:56:00;1.762;0.180;237.620;7.400;0.000;0.000;0.000
20/11/2010;20:57:00;1.700;0.176;237.760;7.200;0.000;0.000;0.000
20/11/2010;20:58:00;1.682;0.182;237.880;7.000;0.000;0.000;0.000
20/11/2010;20:59:00;1.744;0.180;237.850;7.400;0.000;0.000;0.000
20/11/2010;21:00:00;1.746;0.180;238.330;7.400;0.000;0.000;0.000
20/11/2010;21:01:00;1.592;0.094;238.800;6.600;0.000;1.000;0.000
20/11/2010;21:02:00;1.426;0.054;239.130;6.000;0.000;0.000;0.000
20/11/2010;21:03:00;1.636;0.054;238.680;6.800;0.000;0.000;0.000
20/11/2010;21:04:00;1.596;0.048;238.050;6.600;0.000;0.000;0.000
20/11/2010;21:05:00;1.540;0.052;237.890;6.400;0.000;0.000;0.000
20/11/2010;21:06:00;1.384;0.000;238.410;5.800;0.000;0.000;0.000
20/11/2010;21:07:00;1.434;0.000;239.450;6.000;0.000;1.000;0.000
20/11/2010;21:08:00;1.424;0.048;238.650;6.000;0.000;0.000;0.000
20/11/2010;21:09:00;1.548;0.000;238.700;6.400;0.000;0.000;0.000
20/11/2010;21:10:00;1.464;0.000;238.610;6.000;0.000;0.000;0.000
20/11/2010;21:11:00;1.456;0.000;238.190;6.000;0.000;0.000;0.000
20/11/2010;21:12:00;1.468;0.000;238.160;6.200;0.000;0.000;0.000
20/11/2010;21:13:00;1.546;0.000;237.810;6.400;0.000;1.000;0.000
20/11/2010;21:14:00;1.430;0.000;237.870;6.000;0.000;0.000;0.000
20/11/2010;21:15:00;1.492;0.000;237.470;6.200;0.000;0.000;0.000
20/11/2010;21:16:00;1.460;0.000;237.060;6.200;0.000;0.000;0.000
20/11/2010;21:17:00;1.484;0.000;236.590;6.200;0.000;0.000;0.000
20/11/2010;21:18:00;1.532;0.000;236.650;6.400;0.000;0.000;0.000
20/11/2010;21:19:00;1.554;0.102;236.010;6.600;0.000;0.000;0.000
20/11/2010;21:20:00;1.530;0.100;237.140;6.400;0.000;0.000;0.000
20/11/2010;21:21:00;1.590;0.106;237.790;6.600;0.000;1.000;0.000
20/11/2010;21:22:00;1.588;0.098;236.730;6.600;0.000;0.000;0.000
20/11/2010;21:23:00;1.580;0.106;237.820;6.600;0.000;0.000;0.000
20/11/2010;21:24:00;2.144;0.096;238.170;9.000;0.000;0.000;0.000
20/11/2010;21:25:00;2.170;0.100;238.400;9.000;0.000;0.000;0.000
20/11/2010;21:26:00;2.148;0.094;238.210;9.000;0.000;0.000;0.000
20/11/2010;21:27:00;2.234;0.100;238.620;9.400;0.000;1.000;0.000
20/11/2010;21:28:00;2.208;0.090;236.990;9.200;0.000;0.000;0.000
20/11/2010;21:29:00;2.230;0.184;237.040;9.400;0.000;0.000;0.000
20/11/2010;21:30:00;2.290;0.196;237.650;9.600;0.000;0.000;0.000
20/11/2010;21:31:00;2.290;0.192;237.800;9.600;0.000;0.000;0.000
20/11/2010;21:32:00;2.250;0.196;237.510;9.400;0.000;1.000;0.000
20/11/2010;21:33:00;2.208;0.190;237.120;9.200;0.000;0.000;0.000
20/11/2010;21:34:00;2.278;0.176;237.710;9.600;0.000;0.000;0.000
20/11/2010;21:35:00;2.186;0.064;237.560;9.200;0.000;0.000;0.000
20/11/2010;21:36:00;1.852;0.070;236.760;7.800;0.000;0.000;0.000
20/11/2010;21:37:00;1.490;0.072;237.270;6.200;0.000;0.000;0.000
20/11/2010;21:38:00;1.512;0.078;237.720;6.400;0.000;0.000;0.000
20/11/2010;21:39:00;1.586;0.050;237.420;6.600;0.000;0.000;0.000
20/11/2010;21:40:00;1.808;0.000;237.770;7.600;0.000;1.000;0.000
20/11/2010;21:41:00;1.862;0.000;238.510;7.800;0.000;0.000;0.000
20/11/2010;21:42:00;1.872;0.000;238.020;7.800;0.000;0.000;0.000
20/11/2010;21:43:00;1.856;0.000;238.100;7.800;0.000;0.000;0.000
20/11/2010;21:44:00;1.874;0.000;237.900;7.800;0.000;0.000;0.000
20/11/2010;21:45:00;1.860;0.000;238.230;7.800;0.000;0.000;0.000
20/11/2010;21:46:00;1.880;0.000;238.730;7.800;0.000;1.000;0.000
20/11/2010;21:47:00;1.872;0.000;239.470;7.800;0.000;0.000;0.000
20/11/2010;21:48:00;1.880;0.000;238.740;7.800;0.000;0.000;0.000
20/11/2010;21:49:00;1.856;0.000;238.410;7.800;0.000;0.000;0.000
20/11/2010;21:50:00;1.868;0.000;237.840;7.800;0.000;0.000;0.000
20/11/2010;21:51:00;1.830;0.000;236.620;7.600;0.000;0.000;0.000
20/11/2010;21:52:00;1.892;0.000;236.180;8.000;0.000;1.000;0.000
20/11/2010;21:53:00;1.686;0.096;236.380;7.200;0.000;0.000;0.000
20/11/2010;21:54:00;1.820;0.098;235.590;7.800;0.000;0.000;0.000
20/11/2010;21:55:00;1.934;0.094;236.450;8.200;0.000;0.000;0.000
20/11/2010;21:56:00;1.940;0.096;235.740;8.200;0.000;0.000;0.000
20/11/2010;21:57:00;1.784;0.090;234.800;7.600;0.000;0.000;0.000
20/11/2010;21:58:00;1.682;0.096;235.140;7.200;0.000;1.000;0.000
20/11/2010;21:59:00;1.814;0.096;236.080;7.600;0.000;0.000;0.000
20/11/2010;22:00:00;1.936;0.096;236.560;8.200;0.000;0.000;0.000
20/11/2010;22:01:00;1.882;0.102;237.020;8.000;0.000;0.000;0.000
20/11/2010;22:02:00;1.718;0.124;237.300;7.200;0.000;0.000;0.000
20/11/2010;22:03:00;1.770;0.200;236.650;7.600;0.000;0.000;0.000
20/11/2010;22:04:00;1.952;0.194;236.630;8.200;0.000;0.000;0.000
20/11/2010;22:05:00;2.030;0.202;237.470;8.600;0.000;1.000;0.000
20/11/2010;22:06:00;1.840;0.198;237.640;7.800;0.000;0.000;0.000
20/11/2010;22:07:00;1.824;0.208;238.640;7.800;0.000;0.000;0.000
20/11/2010;22:08:00;1.858;0.104;237.980;7.800;0.000;0.000;0.000
20/11/2010;22:09:00;2.036;0.068;236.690;8.600;0.000;0.000;0.000
20/11/2010;22:10:00;1.950;0.066;237.040;8.200;0.000;0.000;0.000
20/11/2010;22:11:00;1.690;0.066;237.530;7.200;0.000;1.000;0.000
20/11/2010;22:12:00;1.340;0.000;238.120;5.600;0.000;0.000;0.000
20/11/2010;22:13:00;1.592;0.000;238.300;6.600;0.000;0.000;0.000
20/11/2010;22:14:00;1.426;0.062;237.570;6.000;0.000;0.000;0.000
20/11/2010;22:15:00;1.316;0.060;236.920;5.600;0.000;0.000;0.000
20/11/2010;22:16:00;1.308;0.062;238.140;5.600;0.000;0.000;0.000
20/11/2010;22:17:00;1.592;0.058;239.130;6.600;0.000;1.000;0.000
20/11/2010;22:18:00;1.446;0.060;239.840;6.000;0.000;0.000;0.000
20/11/2010;22:19:00;1.346;0.050;240.810;5.600;0.000;0.000;0.000
20/11/2010;22:20:00;1.324;0.056;240.370;5.600;0.000;0.000;0.000
20/11/2010;22:21:00;1.466;0.054;239.630;6.200;0.000;0.000;0.000
20/11/2010;22:22:00;1.564;0.060;239.280;6.400;0.000;0.000;0.000
20/11/2010;22:23:00;1.694;0.062;237.930;7.200;0.000;0.000;0.000
20/11/2010;22:24:00;1.724;0.068;237.960;7.200;0.000;0.000;0.000
20/11/2010;22:25:00;1.694;0.064;237.920;7.200;0.000;1.000;0.000
20/11/2010;22:26:00;1.936;0.000;237.860;8.200;0.000;0.000;0.000
20/11/2010;22:27:00;2.348;0.062;239.010;9.800;0.000;0.000;0.000
20/11/2010;22:28:00;1.688;0.064;239.240;7.400;0.000;0.000;0.000
20/11/2010;22:29:00;1.356;0.076;239.610;5.600;0.000;0.000;0.000
20/11/2010;22:30:00;1.284;0.074;239.180;5.400;0.000;0.000;0.000
20/11/2010;22:31:00;1.482;0.070;239.000;6.200;0.000;1.000;0.000
20/11/2010;22:32:00;1.394;0.078;240.300;5.800;0.000;0.000;0.000
20/11/2010;22:33:00;1.062;0.080;241.350;4.400;0.000;0.000;0.000
20/11/2010;22:34:00;1.208;0.082;241.270;5.000;0.000;0.000;0.000
20/11/2010;22:35:00;1.140;0.078;241.160;4.800;0.000;0.000;0.000
20/11/2010;22:36:00;1.020;0.134;241.020;4.400;0.000;1.000;0.000
20/11/2010;22:37:00;1.398;0.114;240.410;5.800;0.000;0.000;0.000
20/11/2010;22:38:00;1.562;0.090;240.730;6.600;0.000;0.000;0.000
20/11/2010;22:39:00;1.568;0.088;241.720;6.600;0.000;0.000;0.000
20/11/2010;22:40:00;1.142;0.096;241.710;4.800;0.000;0.000;0.000
20/11/2010;22:41:00;1.110;0.046;241.800;4.600;0.000;0.000;0.000
20/11/2010;22:42:00;1.126;0.000;241.350;4.800;0.000;1.000;0.000
20/11/2010;22:43:00;0.948;0.000;241.470;4.000;0.000;0.000;0.000
20/11/2010;22:44:00;0.728;0.000;242.570;3.000;0.000;0.000;0.000
20/11/2010;22:45:00;0.718;0.000;242.560;3.000;0.000;0.000;0.000
20/11/2010;22:46:00;0.750;0.098;242.440;3.200;0.000;0.000;0.000
20/11/2010;22:47:00;0.656;0.156;241.670;2.800;0.000;0.000;0.000
20/11/2010;22:48:00;0.784;0.150;241.720;3.400;0.000;0.000;0.000
20/11/2010;22:49:00;0.764;0.156;241.700;3.400;0.000;0.000;0.000
20/11/2010;22:50:00;0.778;0.150;242.580;3.400;0.000;1.000;0.000
20/11/2010;22:51:00;0.690;0.154;243.070;3.000;0.000;0.000;0.000
20/11/2010;22:52:00;0.622;0.146;242.540;2.600;0.000;0.000;0.000
20/11/2010;22:53:00;0.748;0.154;241.490;3.200;0.000;0.000;0.000
20/11/2010;22:54:00;0.762;0.150;241.240;3.400;0.000;0.000;0.000
20/11/2010;22:55:00;0.604;0.152;242.030;2.600;0.000;0.000;0.000
20/11/2010;22:56:00;0.766;0.148;242.280;3.400;0.000;1.000;0.000
20/11/2010;22:57:00;0.674;0.152;242.110;3.000;0.000;0.000;0.000
20/11/2010;22:58:00;0.686;0.144;242.680;3.000;0.000;0.000;0.000
20/11/2010;22:59:00;0.764;0.142;242.360;3.400;0.000;0.000;0.000
20/11/2010;23:00:00;0.796;0.000;243.100;3.400;0.000;0.000;0.000
20/11/2010;23:01:00;0.792;0.000;244.040;3.400;0.000;0.000;0.000
20/11/2010;23:02:00;0.848;0.000;244.550;3.600;0.000;1.000;0.000
20/11/2010;23:03:00;0.856;0.000;244.150;3.600;0.000;0.000;0.000
20/11/2010;23:04:00;0.690;0.000;243.900;2.800;0.000;0.000;0.000
20/11/2010;23:05:00;0.854;0.000;242.800;3.600;0.000;0.000;0.000
20/11/2010;23:06:00;0.834;0.000;243.110;3.600;0.000;0.000;0.000
20/11/2010;23:07:00;0.708;0.000;243.350;3.000;0.000;1.000;0.000
20/11/2010;23:08:00;0.832;0.000;243.810;3.600;0.000;0.000;0.000
20/11/2010;23:09:00;0.854;0.000;244.560;3.600;0.000;0.000;0.000
20/11/2010;23:10:00;0.804;0.054;244.270;3.400;0.000;0.000;0.000
20/11/2010;23:11:00;0.816;0.094;242.640;3.400;0.000;0.000;0.000
20/11/2010;23:12:00;0.890;0.090;242.970;3.800;0.000;0.000;0.000
20/11/2010;23:13:00;0.906;0.094;242.550;3.800;0.000;1.000;0.000
20/11/2010;23:14:00;0.748;0.076;242.870;3.200;0.000;0.000;0.000
20/11/2010;23:15:00;0.752;0.000;242.970;3.200;0.000;0.000;0.000
20/11/2010;23:16:00;0.788;0.046;242.440;3.400;0.000;0.000;0.000
20/11/2010;23:17:00;0.732;0.000;242.730;3.200;0.000;0.000;0.000
20/11/2010;23:18:00;0.740;0.000;243.150;3.200;0.000;0.000;0.000
20/11/2010;23:19:00;0.766;0.000;243.020;3.200;0.000;1.000;0.000
20/11/2010;23:20:00;0.714;0.150;242.990;3.200;0.000;0.000;0.000
20/11/2010;23:21:00;0.592;0.142;243.340;2.600;0.000;0.000;0.000
20/11/2010;23:22:00;0.784;0.064;243.020;3.400;0.000;1.000;0.000
20/11/2010;23:23:00;0.812;0.000;242.530;3.400;0.000;2.000;0.000
20/11/2010;23:24:00;0.700;0.000;243.100;3.000;0.000;1.000;0.000
20/11/2010;23:25:00;0.774;0.000;243.060;3.200;0.000;2.000;0.000
20/11/2010;23:26:00;0.794;0.000;243.050;3.400;0.000;1.000;0.000
20/11/2010;23:27:00;0.712;0.000;243.100;3.000;0.000;2.000;0.000
20/11/2010;23:28:00;0.782;0.000;242.900;3.400;0.000;1.000;0.000
20/11/2010;23:29:00;0.816;0.000;242.820;3.400;0.000;2.000;0.000
20/11/2010;23:30:00;0.664;0.000;242.580;2.800;0.000;1.000;0.000
20/11/2010;23:31:00;0.802;0.000;242.730;3.400;0.000;2.000;0.000
20/11/2010;23:32:00;0.810;0.000;243.050;3.400;0.000;2.000;0.000
20/11/2010;23:33:00;0.702;0.000;242.570;3.000;0.000;1.000;0.000
20/11/2010;23:34:00;0.768;0.114;242.950;3.200;0.000;2.000;0.000
20/11/2010;23:35:00;0.746;0.110;243.160;3.000;0.000;2.000;0.000
20/11/2010;23:36:00;0.762;0.118;243.400;3.200;0.000;1.000;0.000
20/11/2010;23:37:00;0.744;0.114;243.940;3.000;0.000;2.000;0.000
20/11/2010;23:38:00;0.760;0.118;243.850;3.200;0.000;1.000;0.000
20/11/2010;23:39:00;0.742;0.114;244.280;3.000;0.000;2.000;0.000
20/11/2010;23:40:00;0.756;0.120;244.170;3.200;0.000;2.000;0.000
20/11/2010;23:41:00;0.732;0.108;242.730;3.000;0.000;1.000;0.000
20/11/2010;23:42:00;0.750;0.110;242.270;3.200;0.000;2.000;0.000
20/11/2010;23:43:00;0.696;0.108;242.450;3.000;0.000;1.000;0.000
20/11/2010;23:44:00;0.724;0.192;241.930;3.000;0.000;2.000;0.000
20/11/2010;23:45:00;0.706;0.192;243.480;3.000;0.000;1.000;0.000
20/11/2010;23:46:00;0.736;0.198;243.840;3.200;0.000;1.000;0.000
20/11/2010;23:47:00;0.712;0.192;243.460;3.000;0.000;2.000;0.000
20/11/2010;23:48:00;0.644;0.070;243.110;2.600;0.000;1.000;0.000
20/11/2010;23:49:00;0.614;0.050;242.560;2.600;0.000;2.000;0.000
20/11/2010;23:50:00;0.630;0.054;241.730;2.600;0.000;1.000;0.000
20/11/2010;23:51:00;0.612;0.054;242.630;2.600;0.000;1.000;0.000
20/11/2010;23:52:00;0.632;0.060;243.360;2.600;0.000;2.000;0.000
20/11/2010;23:53:00;0.552;0.000;243.200;2.200;0.000;1.000;0.000
20/11/2010;23:54:00;0.552;0.000;242.910;2.400;0.000;2.000;0.000
20/11/2010;23:55:00;0.540;0.050;242.330;2.200;0.000;1.000;0.000
20/11/2010;23:56:00;0.560;0.000;242.730;2.400;0.000;2.000;0.000
20/11/2010;23:57:00;0.544;0.000;244.520;2.200;0.000;1.000;0.000
20/11/2010;23:58:00;0.558;0.000;244.530;2.400;0.000;1.000;0.000
20/11/2010;23:59:00;0.532;0.000;243.660;2.200;0.000;2.000;0.000
